year,reg,sex,x,mx
2019,1137,M,0,0.005707
2019,1137,M,1,0.000096
2019,1137,M,5,0.000701
2019,1137,M,10,0.000203
2019,1137,M,15,0.001279
2019,1137,M,20,0.001872
2019,1137,M,25,0.002966
2019,1137,M,30,0.005253
2019,1137,M,35,0.008703
2019,1137,M,40,0.010158
2019,1137,M,45,0.011813
2019,1137,M,50,0.015032
2019,1137,M,55,0.021136
2019,1137,M,60,0.03253
2019,1137,M,65,0.044011
2019,1137,M,70,0.05675
2019,1137,M,75,0.08981
2019,1137,M,80,0.11683
2019,1137,M,85,0.176057
2019,1137,F,0,0.003605
2019,1137,F,1,0.0004
2019,1137,F,5,0.000185
2019,1137,F,10,0.000171
2019,1137,F,15,0.000445
2019,1137,F,20,0.000718
2019,1137,F,25,0.000982
2019,1137,F,30,0.001589
2019,1137,F,35,0.003325
2019,1137,F,40,0.002984
2019,1137,F,45,0.004391
2019,1137,F,50,0.004598
2019,1137,F,55,0.006928
2019,1137,F,60,0.009802
2019,1137,F,65,0.016053
2019,1137,F,70,0.02595
2019,1137,F,75,0.044176
2019,1137,F,80,0.07596
2019,1137,F,85,0.185754
2019,1165,M,0,0.004786
2019,1165,M,1,0.00034
2019,1165,M,5,0.000168
2019,1165,M,10,0.000391
2019,1165,M,15,0.000739
2019,1165,M,20,0.001673
2019,1165,M,25,0.002614
2019,1165,M,30,0.004659
2019,1165,M,35,0.007495
2019,1165,M,40,0.010169
2019,1165,M,45,0.010815
2019,1165,M,50,0.014721
2019,1165,M,55,0.020304
2019,1165,M,60,0.031274
2019,1165,M,65,0.043279
2019,1165,M,70,0.058685
2019,1165,M,75,0.086367
2019,1165,M,80,0.119867
2019,1165,M,85,0.205275
2019,1165,F,0,0.004453
2019,1165,F,1,0.000242
2019,1165,F,5,0.000106
2019,1165,F,10,0.000174
2019,1165,F,15,0.000447
2019,1165,F,20,0.00065
2019,1165,F,25,0.001144
2019,1165,F,30,0.001601
2019,1165,F,35,0.00283
2019,1165,F,40,0.003228
2019,1165,F,45,0.004001
2019,1165,F,50,0.004736
2019,1165,F,55,0.00686
2019,1165,F,60,0.010029
2019,1165,F,65,0.015546
2019,1165,F,70,0.025227
2019,1165,F,75,0.043939
2019,1165,F,80,0.07435
2019,1165,F,85,0.184674
2019,171,M,0,0.003851
2019,171,M,1,0.000289
2019,171,M,5,0.000162
2019,171,M,10,0.000211
2019,171,M,15,0.000693
2019,171,M,20,0.001537
2019,171,M,25,0.00161
2019,171,M,30,0.002584
2019,171,M,35,0.004535
2019,171,M,40,0.006776
2019,171,M,45,0.007112
2019,171,M,50,0.009654
2019,171,M,55,0.013523
2019,171,M,60,0.020916
2019,171,M,65,0.032524
2019,171,M,70,0.051196
2019,171,M,75,0.070336
2019,171,M,80,0.115428
2019,171,M,85,0.157974
2019,171,F,0,0.004219
2019,171,F,1,0.000184
2019,171,F,5,0.000078
2019,171,F,10,0.000075
2019,171,F,15,0.000284
2019,171,F,20,0.000448
2019,171,F,25,0.000526
2019,171,F,30,0.000865
2019,171,F,35,0.00169
2019,171,F,40,0.001883
2019,171,F,45,0.002304
2019,171,F,50,0.003108
2019,171,F,55,0.004681
2019,171,F,60,0.007582
2019,171,F,65,0.013293
2019,171,F,70,0.024848
2019,171,F,75,0.046273
2019,171,F,80,0.080973
2019,171,F,85,0.161671
2019,271,M,0,0.006929
2019,271,M,1,0.000344
2019,271,M,5,0.00009
2019,271,M,10,0.000459
2019,271,M,15,0.000703
2019,271,M,20,0.001704
2019,271,M,25,0.001906
2019,271,M,30,0.002428
2019,271,M,35,0.003414
2019,271,M,40,0.005317
2019,271,M,45,0.006682
2019,271,M,50,0.009289
2019,271,M,55,0.012685
2019,271,M,60,0.017793
2019,271,M,65,0.034102
2019,271,M,70,0.065205
2019,271,M,75,0.127568
2019,271,M,80,0.152401
2019,271,M,85,0.159732
2019,271,F,0,0.003696
2019,271,F,1,0.000123
2019,271,F,5,0.000095
2019,271,F,10,0
2019,271,F,15,0.000252
2019,271,F,20,0.000341
2019,271,F,25,0.001065
2019,271,F,30,0.000838
2019,271,F,35,0.001153
2019,271,F,40,0.001275
2019,271,F,45,0.002316
2019,271,F,50,0.003339
2019,271,F,55,0.004667
2019,271,F,60,0.007753
2019,271,F,65,0.015506
2019,271,F,70,0.027982
2019,271,F,75,0.043524
2019,271,F,80,0.09589
2019,271,F,85,0.166539
2019,1175,M,0,0.005433
2019,1175,M,1,0.00031
2019,1175,M,5,0.000167
2019,1175,M,10,0.000274
2019,1175,M,15,0.00088
2019,1175,M,20,0.001575
2019,1175,M,25,0.002589
2019,1175,M,30,0.004607
2019,1175,M,35,0.007378
2019,1175,M,40,0.010108
2019,1175,M,45,0.010132
2019,1175,M,50,0.014306
2019,1175,M,55,0.01988
2019,1175,M,60,0.029629
2019,1175,M,65,0.042946
2019,1175,M,70,0.056618
2019,1175,M,75,0.083639
2019,1175,M,80,0.115846
2019,1175,M,85,0.17843
2019,1175,F,0,0.004144
2019,1175,F,1,0.000209
2019,1175,F,5,0.000105
2019,1175,F,10,0.00018
2019,1175,F,15,0.000412
2019,1175,F,20,0.000463
2019,1175,F,25,0.001178
2019,1175,F,30,0.001767
2019,1175,F,35,0.002849
2019,1175,F,40,0.002958
2019,1175,F,45,0.004012
2019,1175,F,50,0.005026
2019,1175,F,55,0.007528
2019,1175,F,60,0.010293
2019,1175,F,65,0.01595
2019,1175,F,70,0.02488
2019,1175,F,75,0.043599
2019,1175,F,80,0.075124
2019,1175,F,85,0.170776
2019,1184,M,0,0.011397
2019,1184,M,1,0.000645
2019,1184,M,5,0.000359
2019,1184,M,10,0.000213
2019,1184,M,15,0.003482
2019,1184,M,20,0.001635
2019,1184,M,25,0.004096
2019,1184,M,30,0.004738
2019,1184,M,35,0.006797
2019,1184,M,40,0.007046
2019,1184,M,45,0.010852
2019,1184,M,50,0.015102
2019,1184,M,55,0.021995
2019,1184,M,60,0.031908
2019,1184,M,65,0.041793
2019,1184,M,70,0.077821
2019,1184,M,75,0.079494
2019,1184,M,80,0.12213
2019,1184,M,85,0.232497
2019,1184,F,0,0.009703
2019,1184,F,1,0.00056
2019,1184,F,5,0.000095
2019,1184,F,10,0.000221
2019,1184,F,15,0.000586
2019,1184,F,20,0.000677
2019,1184,F,25,0.000807
2019,1184,F,30,0.001116
2019,1184,F,35,0.00158
2019,1184,F,40,0.003989
2019,1184,F,45,0.003816
2019,1184,F,50,0.004855
2019,1184,F,55,0.007037
2019,1184,F,60,0.012551
2019,1184,F,65,0.020805
2019,1184,F,70,0.0283
2019,1184,F,75,0.048289
2019,1184,F,80,0.089234
2019,1184,F,85,0.170544
2019,1181,M,0,0.006508
2019,1181,M,1,0.000438
2019,1181,M,5,0.000309
2019,1181,M,10,0.0003
2019,1181,M,15,0.001293
2019,1181,M,20,0.00167
2019,1181,M,25,0.002445
2019,1181,M,30,0.004289
2019,1181,M,35,0.006486
2019,1181,M,40,0.009491
2019,1181,M,45,0.013269
2019,1181,M,50,0.016064
2019,1181,M,55,0.022082
2019,1181,M,60,0.032926
2019,1181,M,65,0.046826
2019,1181,M,70,0.062295
2019,1181,M,75,0.09495
2019,1181,M,80,0.122741
2019,1181,M,85,0.180342
2019,1181,F,0,0.005207
2019,1181,F,1,0.000166
2019,1181,F,5,0.000201
2019,1181,F,10,0.000143
2019,1181,F,15,0.000559
2019,1181,F,20,0.000659
2019,1181,F,25,0.000968
2019,1181,F,30,0.001515
2019,1181,F,35,0.002688
2019,1181,F,40,0.004057
2019,1181,F,45,0.005318
2019,1181,F,50,0.006692
2019,1181,F,55,0.008043
2019,1181,F,60,0.012587
2019,1181,F,65,0.018554
2019,1181,F,70,0.026064
2019,1181,F,75,0.045984
2019,1181,F,80,0.074039
2019,1181,F,85,0.168113
2019,1193,M,0,0.006561
2019,1193,M,1,0.000543
2019,1193,M,5,0.000401
2019,1193,M,10,0.000657
2019,1193,M,15,0.001851
2019,1193,M,20,0.003796
2019,1193,M,25,0.004647
2019,1193,M,30,0.006783
2019,1193,M,35,0.008109
2019,1193,M,40,0.010735
2019,1193,M,45,0.014788
2019,1193,M,50,0.014834
2019,1193,M,55,0.025105
2019,1193,M,60,0.038848
2019,1193,M,65,0.050628
2019,1193,M,70,0.077329
2019,1193,M,75,0.09705
2019,1193,M,80,0.102665
2019,1193,M,85,0.207547
2019,1193,F,0,0.006574
2019,1193,F,1,0.000951
2019,1193,F,5,0.000314
2019,1193,F,10,0.000313
2019,1193,F,15,0.000368
2019,1193,F,20,0.001028
2019,1193,F,25,0.00124
2019,1193,F,30,0.002968
2019,1193,F,35,0.003351
2019,1193,F,40,0.004562
2019,1193,F,45,0.005999
2019,1193,F,50,0.009957
2019,1193,F,55,0.011801
2019,1193,F,60,0.017135
2019,1193,F,65,0.025766
2019,1193,F,70,0.033751
2019,1193,F,75,0.058474
2019,1193,F,80,0.097581
2019,1193,F,85,0.182362
2019,1195,M,0,0.004277
2019,1195,M,1,0.000464
2019,1195,M,5,0.000143
2019,1195,M,10,0.000224
2019,1195,M,15,0.000581
2019,1195,M,20,0.001787
2019,1195,M,25,0.002973
2019,1195,M,30,0.003968
2019,1195,M,35,0.007038
2019,1195,M,40,0.010611
2019,1195,M,45,0.010364
2019,1195,M,50,0.016916
2019,1195,M,55,0.023813
2019,1195,M,60,0.035127
2019,1195,M,65,0.046723
2019,1195,M,70,0.069514
2019,1195,M,75,0.079215
2019,1195,M,80,0.129322
2019,1195,M,85,0.191445
2019,1195,F,0,0.003181
2019,1195,F,1,0.000351
2019,1195,F,5,0.000198
2019,1195,F,10,0.00006
2019,1195,F,15,0.000298
2019,1195,F,20,0.000409
2019,1195,F,25,0.00136
2019,1195,F,30,0.001413
2019,1195,F,35,0.002261
2019,1195,F,40,0.003655
2019,1195,F,45,0.004598
2019,1195,F,50,0.005588
2019,1195,F,55,0.007811
2019,1195,F,60,0.013107
2019,1195,F,65,0.01848
2019,1195,F,70,0.0265
2019,1195,F,75,0.047945
2019,1195,F,80,0.083389
2019,1195,F,85,0.16974
2019,1101,M,0,0.00525
2019,1101,M,1,0.000356
2019,1101,M,5,0.000321
2019,1101,M,10,0.000293
2019,1101,M,15,0.000623
2019,1101,M,20,0.001659
2019,1101,M,25,0.002192
2019,1101,M,30,0.004949
2019,1101,M,35,0.006542
2019,1101,M,40,0.010161
2019,1101,M,45,0.010738
2019,1101,M,50,0.014862
2019,1101,M,55,0.019652
2019,1101,M,60,0.031271
2019,1101,M,65,0.042359
2019,1101,M,70,0.056806
2019,1101,M,75,0.08949
2019,1101,M,80,0.126195
2019,1101,M,85,0.192606
2019,1101,F,0,0.005066
2019,1101,F,1,0.000391
2019,1101,F,5,0.000243
2019,1101,F,10,0.000047
2019,1101,F,15,0.000384
2019,1101,F,20,0.000531
2019,1101,F,25,0.00095
2019,1101,F,30,0.001975
2019,1101,F,35,0.002333
2019,1101,F,40,0.003288
2019,1101,F,45,0.004279
2019,1101,F,50,0.005505
2019,1101,F,55,0.007508
2019,1101,F,60,0.010597
2019,1101,F,65,0.017008
2019,1101,F,70,0.025698
2019,1101,F,75,0.046052
2019,1101,F,80,0.081371
2019,1101,F,85,0.177546
2019,1176,M,0,0.007701
2019,1176,M,1,0.000449
2019,1176,M,5,0.000118
2019,1176,M,10,0.000269
2019,1176,M,15,0.001646
2019,1176,M,20,0.002786
2019,1176,M,25,0.004003
2019,1176,M,30,0.00516
2019,1176,M,35,0.007354
2019,1176,M,40,0.010075
2019,1176,M,45,0.013633
2019,1176,M,50,0.018762
2019,1176,M,55,0.02635
2019,1176,M,60,0.039967
2019,1176,M,65,0.050965
2019,1176,M,70,0.068403
2019,1176,M,75,0.092438
2019,1176,M,80,0.137517
2019,1176,M,85,0.190709
2019,1176,F,0,0.005858
2019,1176,F,1,0.00027
2019,1176,F,5,0.000177
2019,1176,F,10,0.00014
2019,1176,F,15,0.000625
2019,1176,F,20,0.000721
2019,1176,F,25,0.001038
2019,1176,F,30,0.001721
2019,1176,F,35,0.002779
2019,1176,F,40,0.004043
2019,1176,F,45,0.005158
2019,1176,F,50,0.00659
2019,1176,F,55,0.011106
2019,1176,F,60,0.014149
2019,1176,F,65,0.021406
2019,1176,F,70,0.032434
2019,1176,F,75,0.050371
2019,1176,F,80,0.086617
2019,1176,F,85,0.182767
2019,1104,M,0,0.006643
2019,1104,M,1,0.000497
2019,1104,M,5,0.000211
2019,1104,M,10,0.000384
2019,1104,M,15,0.000843
2019,1104,M,20,0.001875
2019,1104,M,25,0.00261
2019,1104,M,30,0.004374
2019,1104,M,35,0.007075
2019,1104,M,40,0.009615
2019,1104,M,45,0.011143
2019,1104,M,50,0.01459
2019,1104,M,55,0.021338
2019,1104,M,60,0.032595
2019,1104,M,65,0.044688
2019,1104,M,70,0.060199
2019,1104,M,75,0.087027
2019,1104,M,80,0.118208
2019,1104,M,85,0.190049
2019,1104,F,0,0.005724
2019,1104,F,1,0.00035
2019,1104,F,5,0.000138
2019,1104,F,10,0.000216
2019,1104,F,15,0.000307
2019,1104,F,20,0.000677
2019,1104,F,25,0.001011
2019,1104,F,30,0.00161
2019,1104,F,35,0.002783
2019,1104,F,40,0.003566
2019,1104,F,45,0.004425
2019,1104,F,50,0.00541
2019,1104,F,55,0.008348
2019,1104,F,60,0.011498
2019,1104,F,65,0.017371
2019,1104,F,70,0.027283
2019,1104,F,75,0.047269
2019,1104,F,80,0.077823
2019,1104,F,85,0.179448
2019,1125,M,0,0.00634
2019,1125,M,1,0.000455
2019,1125,M,5,0.000207
2019,1125,M,10,0.000309
2019,1125,M,15,0.000987
2019,1125,M,20,0.002048
2019,1125,M,25,0.003051
2019,1125,M,30,0.006068
2019,1125,M,35,0.008683
2019,1125,M,40,0.012023
2019,1125,M,45,0.012469
2019,1125,M,50,0.017312
2019,1125,M,55,0.024776
2019,1125,M,60,0.03558
2019,1125,M,65,0.051103
2019,1125,M,70,0.066239
2019,1125,M,75,0.09904
2019,1125,M,80,0.131175
2019,1125,M,85,0.21265
2019,1125,F,0,0.005302
2019,1125,F,1,0.000348
2019,1125,F,5,0.000126
2019,1125,F,10,0.000176
2019,1125,F,15,0.000585
2019,1125,F,20,0.000769
2019,1125,F,25,0.001325
2019,1125,F,30,0.002336
2019,1125,F,35,0.003721
2019,1125,F,40,0.004536
2019,1125,F,45,0.004924
2019,1125,F,50,0.006424
2019,1125,F,55,0.009559
2019,1125,F,60,0.013312
2019,1125,F,65,0.018524
2019,1125,F,70,0.028754
2019,1125,F,75,0.047948
2019,1125,F,80,0.077656
2019,1125,F,85,0.174479
2019,1132,M,0,0.006832
2019,1132,M,1,0.000235
2019,1132,M,5,0.000295
2019,1132,M,10,0.000359
2019,1132,M,15,0.000795
2019,1132,M,20,0.001613
2019,1132,M,25,0.003735
2019,1132,M,30,0.007258
2019,1132,M,35,0.009529
2019,1132,M,40,0.012493
2019,1132,M,45,0.012702
2019,1132,M,50,0.015308
2019,1132,M,55,0.022799
2019,1132,M,60,0.033955
2019,1132,M,65,0.04556
2019,1132,M,70,0.058206
2019,1132,M,75,0.087589
2019,1132,M,80,0.113629
2019,1132,M,85,0.168624
2019,1132,F,0,0.005072
2019,1132,F,1,0.000362
2019,1132,F,5,0.000138
2019,1132,F,10,0.000263
2019,1132,F,15,0.000366
2019,1132,F,20,0.000724
2019,1132,F,25,0.001629
2019,1132,F,30,0.002579
2019,1132,F,35,0.004135
2019,1132,F,40,0.004706
2019,1132,F,45,0.005236
2019,1132,F,50,0.005677
2019,1132,F,55,0.00899
2019,1132,F,60,0.011738
2019,1132,F,65,0.018942
2019,1132,F,70,0.028857
2019,1132,F,75,0.049287
2019,1132,F,80,0.078665
2019,1132,F,85,0.172521
2019,1150,M,0,0.005104
2019,1150,M,1,0.000452
2019,1150,M,5,0.000185
2019,1150,M,10,0.000434
2019,1150,M,15,0.000732
2019,1150,M,20,0.001741
2019,1150,M,25,0.002489
2019,1150,M,30,0.004268
2019,1150,M,35,0.006477
2019,1150,M,40,0.009097
2019,1150,M,45,0.009855
2019,1150,M,50,0.012858
2019,1150,M,55,0.018983
2019,1150,M,60,0.029414
2019,1150,M,65,0.040846
2019,1150,M,70,0.0556
2019,1150,M,75,0.087468
2019,1150,M,80,0.113799
2019,1150,M,85,0.188695
2019,1150,F,0,0.004502
2019,1150,F,1,0.000322
2019,1150,F,5,0.000194
2019,1150,F,10,0.0002
2019,1150,F,15,0.00049
2019,1150,F,20,0.000653
2019,1150,F,25,0.000987
2019,1150,F,30,0.001566
2019,1150,F,35,0.002214
2019,1150,F,40,0.002947
2019,1150,F,45,0.003698
2019,1150,F,50,0.005168
2019,1150,F,55,0.007631
2019,1150,F,60,0.010808
2019,1150,F,65,0.016877
2019,1150,F,70,0.025055
2019,1150,F,75,0.04549
2019,1150,F,80,0.074524
2019,1150,F,85,0.176543
2019,1152,M,0,0.007187
2019,1152,M,1,0.000369
2019,1152,M,5,0.00022
2019,1152,M,10,0.000383
2019,1152,M,15,0.001055
2019,1152,M,20,0.001311
2019,1152,M,25,0.002459
2019,1152,M,30,0.003663
2019,1152,M,35,0.006424
2019,1152,M,40,0.008888
2019,1152,M,45,0.009876
2019,1152,M,50,0.013262
2019,1152,M,55,0.018715
2019,1152,M,60,0.028177
2019,1152,M,65,0.041194
2019,1152,M,70,0.059473
2019,1152,M,75,0.08451
2019,1152,M,80,0.122486
2019,1152,M,85,0.213058
2019,1152,F,0,0.006081
2019,1152,F,1,0.000265
2019,1152,F,5,0.000155
2019,1152,F,10,0.000135
2019,1152,F,15,0.000449
2019,1152,F,20,0.000347
2019,1152,F,25,0.000797
2019,1152,F,30,0.001353
2019,1152,F,35,0.00224
2019,1152,F,40,0.003288
2019,1152,F,45,0.003462
2019,1152,F,50,0.004566
2019,1152,F,55,0.007383
2019,1152,F,60,0.010226
2019,1152,F,65,0.014976
2019,1152,F,70,0.024643
2019,1152,F,75,0.046462
2019,1152,F,80,0.077167
2019,1152,F,85,0.183593
2019,1169,M,0,0.004141
2019,1169,M,1,0.00018
2019,1169,M,5,0.000085
2019,1169,M,10,0.000324
2019,1169,M,15,0.000821
2019,1169,M,20,0.001013
2019,1169,M,25,0.001963
2019,1169,M,30,0.003885
2019,1169,M,35,0.006105
2019,1169,M,40,0.008189
2019,1169,M,45,0.010057
2019,1169,M,50,0.013225
2019,1169,M,55,0.021366
2019,1169,M,60,0.030945
2019,1169,M,65,0.041694
2019,1169,M,70,0.05391
2019,1169,M,75,0.072893
2019,1169,M,80,0.108582
2019,1169,M,85,0.173064
2019,1169,F,0,0.004441
2019,1169,F,1,0.000224
2019,1169,F,5,0.000088
2019,1169,F,10,0.000102
2019,1169,F,15,0.000178
2019,1169,F,20,0.00054
2019,1169,F,25,0.000807
2019,1169,F,30,0.001346
2019,1169,F,35,0.001853
2019,1169,F,40,0.002761
2019,1169,F,45,0.003514
2019,1169,F,50,0.005157
2019,1169,F,55,0.007523
2019,1169,F,60,0.012214
2019,1169,F,65,0.014998
2019,1169,F,70,0.022206
2019,1169,F,75,0.044568
2019,1169,F,80,0.07307
2019,1169,F,85,0.16436
2019,1198,M,0,0.003987
2019,1198,M,1,0.000296
2019,1198,M,5,0.000221
2019,1198,M,10,0.000528
2019,1198,M,15,0.000899
2019,1198,M,20,0.001884
2019,1198,M,25,0.002324
2019,1198,M,30,0.004196
2019,1198,M,35,0.005122
2019,1198,M,40,0.008214
2019,1198,M,45,0.010205
2019,1198,M,50,0.013325
2019,1198,M,55,0.019147
2019,1198,M,60,0.027165
2019,1198,M,65,0.037438
2019,1198,M,70,0.050802
2019,1198,M,75,0.066921
2019,1198,M,80,0.102911
2019,1198,M,85,0.152595
2019,1198,F,0,0.00493
2019,1198,F,1,0.000379
2019,1198,F,5,0.000103
2019,1198,F,10,0.000145
2019,1198,F,15,0.000541
2019,1198,F,20,0.000659
2019,1198,F,25,0.00068
2019,1198,F,30,0.001121
2019,1198,F,35,0.001684
2019,1198,F,40,0.002924
2019,1198,F,45,0.003631
2019,1198,F,50,0.005255
2019,1198,F,55,0.006563
2019,1198,F,60,0.009859
2019,1198,F,65,0.014936
2019,1198,F,70,0.024085
2019,1198,F,75,0.047923
2019,1198,F,80,0.075359
2019,1198,F,85,0.148665
2019,1130,M,0,0.009428
2019,1130,M,1,0.000252
2019,1130,M,5,0.000409
2019,1130,M,10,0.000671
2019,1130,M,15,0.000946
2019,1130,M,20,0.001593
2019,1130,M,25,0.002864
2019,1130,M,30,0.003889
2019,1130,M,35,0.004671
2019,1130,M,40,0.008605
2019,1130,M,45,0.011686
2019,1130,M,50,0.016169
2019,1130,M,55,0.025134
2019,1130,M,60,0.033516
2019,1130,M,65,0.047437
2019,1130,M,70,0.058052
2019,1130,M,75,0.074661
2019,1130,M,80,0.137321
2019,1130,M,85,0.19191
2019,1130,F,0,0.007894
2019,1130,F,1,0.000394
2019,1130,F,5,0.000209
2019,1130,F,10,0.000473
2019,1130,F,15,0.000541
2019,1130,F,20,0.000719
2019,1130,F,25,0.00135
2019,1130,F,30,0.000525
2019,1130,F,35,0.002147
2019,1130,F,40,0.002737
2019,1130,F,45,0.004304
2019,1130,F,50,0.005706
2019,1130,F,55,0.008161
2019,1130,F,60,0.013489
2019,1130,F,65,0.017275
2019,1130,F,70,0.032589
2019,1130,F,75,0.0577
2019,1130,F,80,0.078933
2019,1130,F,85,0.159367
2019,1105,M,0,0.006398
2019,1105,M,1,0.000236
2019,1105,M,5,0.00024
2019,1105,M,10,0.000461
2019,1105,M,15,0.000936
2019,1105,M,20,0.001678
2019,1105,M,25,0.002365
2019,1105,M,30,0.003861
2019,1105,M,35,0.007185
2019,1105,M,40,0.009115
2019,1105,M,45,0.011648
2019,1105,M,50,0.016698
2019,1105,M,55,0.023317
2019,1105,M,60,0.034256
2019,1105,M,65,0.045736
2019,1105,M,70,0.065707
2019,1105,M,75,0.089739
2019,1105,M,80,0.122939
2019,1105,M,85,0.163649
2019,1105,F,0,0.005758
2019,1105,F,1,0.000318
2019,1105,F,5,0.000126
2019,1105,F,10,0.000232
2019,1105,F,15,0.000557
2019,1105,F,20,0.000805
2019,1105,F,25,0.000932
2019,1105,F,30,0.00125
2019,1105,F,35,0.002788
2019,1105,F,40,0.003464
2019,1105,F,45,0.004485
2019,1105,F,50,0.007235
2019,1105,F,55,0.008905
2019,1105,F,60,0.011882
2019,1105,F,65,0.01895
2019,1105,F,70,0.028343
2019,1105,F,75,0.050329
2019,1105,F,80,0.087266
2019,1105,F,85,0.183408
2019,1108,M,0,0.004451
2019,1108,M,1,0.000431
2019,1108,M,5,0.000349
2019,1108,M,10,0.000484
2019,1108,M,15,0.000882
2019,1108,M,20,0.001698
2019,1108,M,25,0.001718
2019,1108,M,30,0.003782
2019,1108,M,35,0.00676
2019,1108,M,40,0.009985
2019,1108,M,45,0.013564
2019,1108,M,50,0.019659
2019,1108,M,55,0.028049
2019,1108,M,60,0.039935
2019,1108,M,65,0.051803
2019,1108,M,70,0.068804
2019,1108,M,75,0.095987
2019,1108,M,80,0.122127
2019,1108,M,85,0.199777
2019,1108,F,0,0.003658
2019,1108,F,1,0.000298
2019,1108,F,5,0
2019,1108,F,10,0.000412
2019,1108,F,15,0.000432
2019,1108,F,20,0.000291
2019,1108,F,25,0.000724
2019,1108,F,30,0.001526
2019,1108,F,35,0.002857
2019,1108,F,40,0.004408
2019,1108,F,45,0.004765
2019,1108,F,50,0.006506
2019,1108,F,55,0.009551
2019,1108,F,60,0.013409
2019,1108,F,65,0.020551
2019,1108,F,70,0.027405
2019,1108,F,75,0.049441
2019,1108,F,80,0.078611
2019,1108,F,85,0.188087
2019,1110,M,0,0.00537
2019,1110,M,1,0.000439
2019,1110,M,5,0.000288
2019,1110,M,10,0.000359
2019,1110,M,15,0.001513
2019,1110,M,20,0.001597
2019,1110,M,25,0.002907
2019,1110,M,30,0.005266
2019,1110,M,35,0.00701
2019,1110,M,40,0.011949
2019,1110,M,45,0.014008
2019,1110,M,50,0.018955
2019,1110,M,55,0.027082
2019,1110,M,60,0.037825
2019,1110,M,65,0.054009
2019,1110,M,70,0.07015
2019,1110,M,75,0.10424
2019,1110,M,80,0.132447
2019,1110,M,85,0.209313
2019,1110,F,0,0.004946
2019,1110,F,1,0.000308
2019,1110,F,5,0.000076
2019,1110,F,10,0.000294
2019,1110,F,15,0.000524
2019,1110,F,20,0.00077
2019,1110,F,25,0.001194
2019,1110,F,30,0.002327
2019,1110,F,35,0.003569
2019,1110,F,40,0.004637
2019,1110,F,45,0.005913
2019,1110,F,50,0.007156
2019,1110,F,55,0.009379
2019,1110,F,60,0.013699
2019,1110,F,65,0.022139
2019,1110,F,70,0.034774
2019,1110,F,75,0.058796
2019,1110,F,80,0.089621
2019,1110,F,85,0.200689
2019,1144,M,0,0.008815
2019,1144,M,1,0.000295
2019,1144,M,5,0
2019,1144,M,10,0.000471
2019,1144,M,15,0.000821
2019,1144,M,20,0.002993
2019,1144,M,25,0.003548
2019,1144,M,30,0.006779
2019,1144,M,35,0.007311
2019,1144,M,40,0.010262
2019,1144,M,45,0.014098
2019,1144,M,50,0.016021
2019,1144,M,55,0.025193
2019,1144,M,60,0.037529
2019,1144,M,65,0.04714
2019,1144,M,70,0.051835
2019,1144,M,75,0.091369
2019,1144,M,80,0.115349
2019,1144,M,85,0.151579
2019,1144,F,0,0.003028
2019,1144,F,1,0.000324
2019,1144,F,5,0
2019,1144,F,10,0.000256
2019,1144,F,15,0.000286
2019,1144,F,20,0.00032
2019,1144,F,25,0.001254
2019,1144,F,30,0.002102
2019,1144,F,35,0.002753
2019,1144,F,40,0.002951
2019,1144,F,45,0.003585
2019,1144,F,50,0.008554
2019,1144,F,55,0.009089
2019,1144,F,60,0.01304
2019,1144,F,65,0.021921
2019,1144,F,70,0.026393
2019,1144,F,75,0.051388
2019,1144,F,80,0.092617
2019,1144,F,85,0.179557
2019,1164,M,0,0.004983
2019,1164,M,1,0.000147
2019,1164,M,5,0.000192
2019,1164,M,10,0.00021
2019,1164,M,15,0.000833
2019,1164,M,20,0.00234
2019,1164,M,25,0.003545
2019,1164,M,30,0.004212
2019,1164,M,35,0.005978
2019,1164,M,40,0.009426
2019,1164,M,45,0.013085
2019,1164,M,50,0.015936
2019,1164,M,55,0.02386
2019,1164,M,60,0.035792
2019,1164,M,65,0.046932
2019,1164,M,70,0.063734
2019,1164,M,75,0.095936
2019,1164,M,80,0.141207
2019,1164,M,85,0.213987
2019,1164,F,0,0.003502
2019,1164,F,1,0.000309
2019,1164,F,5,0.000135
2019,1164,F,10,0
2019,1164,F,15,0.000438
2019,1164,F,20,0.000472
2019,1164,F,25,0.001025
2019,1164,F,30,0.001064
2019,1164,F,35,0.002337
2019,1164,F,40,0.003669
2019,1164,F,45,0.005103
2019,1164,F,50,0.007075
2019,1164,F,55,0.008555
2019,1164,F,60,0.013671
2019,1164,F,65,0.019753
2019,1164,F,70,0.02963
2019,1164,F,75,0.052663
2019,1164,F,80,0.082788
2019,1164,F,85,0.18936
2019,1199,M,0,0.008801
2019,1199,M,1,0.000725
2019,1199,M,5,0.000723
2019,1199,M,10,0.000187
2019,1199,M,15,0.001297
2019,1199,M,20,0.001302
2019,1199,M,25,0.003263
2019,1199,M,30,0.003773
2019,1199,M,35,0.008954
2019,1199,M,40,0.011784
2019,1199,M,45,0.010855
2019,1199,M,50,0.018747
2019,1199,M,55,0.031828
2019,1199,M,60,0.0411
2019,1199,M,65,0.051678
2019,1199,M,70,0.067537
2019,1199,M,75,0.097963
2019,1199,M,80,0.159026
2019,1199,M,85,0.15685
2019,1199,F,0,0.009446
2019,1199,F,1,0.00125
2019,1199,F,5,0.000186
2019,1199,F,10,0
2019,1199,F,15,0.001226
2019,1199,F,20,0.000269
2019,1199,F,25,0.001907
